,CreationTime,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,InBandwidth
1799,2018-08-29 00:00:00,-36946258.64251115,-108678900.61009876,-28214914.94744752,-37856.846393916625,5157.020870035427,557162371.0919329
1800,2018-08-29 00:15:00,-118501789.66241133,-104515612.18602055,-30347248.364912517,-29510.27499355703,3008.6803543827264,480090889.23588187
1801,2018-08-29 00:30:00,-191531757.58268556,-105215773.98570214,-29979288.163535204,-28401.887935016388,4810.351726632655,415560139.52251446
1802,2018-08-29 00:45:00,-249983217.84923124,-106060703.4429284,-29538447.201124847,-26447.030763544808,4337.910360563134,360978522.1697429
1803,2018-08-29 01:00:00,-304652755.60038483,-111680297.2392142,-26642457.085401736,-15273.095448682881,7741.569037784558,310211223.24609584
1804,2018-08-29 01:15:00,-355464757.8310284,-107063090.34256119,-29011555.420538906,-21735.489400686023,3345.9340811509464,263254262.55816808
1805,2018-08-29 01:30:00,-467481194.6158041,-107598832.91007972,-28723940.077810742,8371.83854080966,1779.426635255284,194604977.44817647
1806,2018-08-29 01:45:00,-492779155.89167035,-108074390.01400958,-28476639.761407044,5123.271136851817,1388.0517942273832,165435344.45778468
1807,2018-08-29 02:00:00,-465101534.8913675,-112980656.00632302,-25956395.744203243,-15016.947218107067,1427.7844560891756,162549137.0629255
1808,2018-08-29 02:15:00,-487355782.2657043,-108025655.98484264,-28502293.449012406,-11236.972370611586,1436.4886669396349,143459152.48497632
1809,2018-08-29 02:30:00,-504848407.0762196,-108340904.0547843,-28338279.05071031,-12047.407107947747,1250.0068187854597,125811573.90448342
1810,2018-08-29 02:45:00,-520892924.6429338,-108632421.24252544,-28186624.39452983,-10232.163692265125,594.8943626643465,110966828.83222109
1811,2018-08-29 03:00:00,-533984367.64700663,-113610115.64476494,-25625242.83048893,-10841.268679881829,1144.9291610361377,100293420.92555276
1812,2018-08-29 03:15:00,-567930371.120917,-108784866.64878203,-28103150.133309882,-6095.513351992821,2482.327101744508,75760880.58076687
1813,2018-08-29 03:30:00,-570623326.9335198,-108952556.80998501,-28016619.01925992,-7246.558359288996,2184.9479020333415,72447162.34798919
1814,2018-08-29 03:45:00,-556136340.7054845,-109243439.04669331,-27868584.26623681,-8971.930409049592,254.50208353861805,79309252.09678154
1815,2018-08-29 04:00:00,-564287349.4822689,-114233973.41419111,-25301132.016572066,-9782.702410150892,268.3913693393483,71990725.51138186
1816,2018-08-29 04:15:00,-562722414.8078866,-109335312.16190699,-27820624.870399885,-9108.334982769391,442.55776018136527,73701604.51030694
1817,2018-08-29 04:30:00,-563910784.7061038,-109333243.07922348,-27821561.254240252,-10132.636717204052,1426.3143182387985,72384618.54314765
1818,2018-08-29 04:45:00,-570393503.9394507,-109364491.91358124,-27804790.759668164,-8822.313006554115,148.8512947269215,65486185.60694346
1819,2018-08-29 05:00:00,-582368564.211906,-114319281.00714776,-25255310.57335122,-12023.41570866981,3070.143395626491,58645745.01555418
1820,2018-08-29 05:15:00,-579772066.6892792,-109478416.57604288,-27745189.212986775,-8123.110179782156,1655.5022512535236,61876889.93101392
1821,2018-08-29 05:30:00,-553686267.4919173,-109413403.29004553,-27781437.88228877,-9144.403249741064,129.99505581553635,81900635.28868043
1822,2018-08-29 05:45:00,-538061996.3284544,-108655089.32571514,-28173114.617402077,-8975.277792896115,-100.83309737007592,96568466.70111716
1823,2018-08-29 06:00:00,-516463566.245758,-113606693.43618155,-25628892.358104654,-11673.59207652881,593.217097623507,116946758.99940138
1824,2018-08-29 06:15:00,-483629910.55220586,-108539550.74048297,-28238405.72500262,-13317.225926714995,60.04395983303212,145872054.02759206
1825,2018-08-29 06:30:00,-464694533.9441112,-108376654.83859473,-28324223.230884373,-13792.692433234442,868.922684049651,164143967.09404418
1826,2018-08-29 06:45:00,-432981212.50446886,-108357982.93709266,-28337246.393389873,-15981.330824618317,809.6519824557795,192171866.11665457
1827,2018-08-29 07:00:00,-470787855.1991961,-113060230.60947742,-25914849.883105803,9488.339155836511,276.6535641134219,193634543.49194545
1828,2018-08-29 07:15:00,-444405855.24598706,-107722428.63743395,-28662856.434385203,31114.762835679387,-2369.1276590652765,239566234.57593343
1829,2018-08-29 07:30:00,-429984209.06144685,-107324280.73997857,-28869179.0551021,17331.902348334777,-1699.011172199455,238069287.552096
1830,2018-08-29 07:45:00,-309728458.5544053,-106979286.42022353,-29059586.135080494,-20701.20588122992,2519.8722811729945,306855188.8173411
1831,2018-08-29 08:00:00,-288378743.50193375,-111845990.26937868,-26559000.508282762,-24200.237239158138,2898.534541180505,326400618.5996868
1832,2018-08-29 08:15:00,-266511842.2081998,-106821272.15648782,-29145511.86618825,-22980.73184334299,2254.358642435134,346503334.9706876
1833,2018-08-29 08:30:00,-245925880.2978025,-106739782.74626057,-29189640.55233736,-22400.81458098893,2567.390156869801,367169830.0636914
1834,2018-08-29 08:45:00,-215094043.18577176,-106315830.67879097,-29410998.72974763,-22391.7158935749,1941.9512035502787,394981072.5643407
1835,2018-08-29 09:00:00,-314278188.8756701,-111181115.39517646,-26898125.93922868,31160.587272432094,-2566.0403570056,369126942.7803705
1836,2018-08-29 09:15:00,-279707271.10423267,-106119706.86288032,-29504873.06018741,42372.694405415685,-5733.683309560687,409901786.9391853
1837,2018-08-29 09:30:00,-83166132.1232795,-105237473.99946894,-29979807.283255488,-12468.520809052141,-1546.3562585098146,519615319.1551763
1838,2018-08-29 09:45:00,-21640808.60320214,-104721933.4790297,-30251577.901442356,-11897.754324740625,-1544.788946943538,577052736.9738128
1839,2018-08-29 10:00:00,45001179.33266233,-116513546.9635158,-24194476.76956042,-17877.667541194656,-1761.7272894204373,637860640.9358615
1840,2018-08-29 10:15:00,133244721.59880686,-118210272.85482351,-23331385.944253426,-18517.6739652796,-3463.433756192539,716913894.5593463
1841,2018-08-29 10:30:00,188967396.24835047,-102521852.86765143,-31405764.41926558,-14185.219549539686,-3814.264379753284,767883532.1400106
1842,2018-08-29 10:45:00,209486464.0802987,-102792671.53416035,-31268697.47896623,-12738.875619347187,-5923.260810605845,784650641.0142883
1843,2018-08-29 11:00:00,-48000203.31627382,-122847456.7804885,-20926955.3406083,87520.8640694238,-19592.706484322935,672121271.2908608
1844,2018-08-29 11:15:00,-51405115.66650408,-125325960.74350543,-19651922.936862346,86673.72401835013,-17848.452935856163,665581261.8768479
1845,2018-08-29 11:30:00,191078381.10126615,-103069958.24250539,-31124104.53599376,-5098.840963471049,-6742.952731772983,770108356.9739047
1846,2018-08-29 11:45:00,187634684.62564027,-103058418.94728535,-31129667.072933406,-3163.726106112449,-6703.0198277305935,768612151.1383834
1847,2018-08-29 12:00:00,189743862.91262826,-123517588.84649916,-20607984.215596333,-9542.60900174406,-8085.248833482386,767507747.3857808
1848,2018-08-29 12:15:00,212846037.03873563,-113197616.59786537,-25917912.860650837,1373.548078958939,-9385.568511036063,792769688.7171128
1849,2018-08-29 12:30:00,212689861.00197834,-107161301.0987792,-29022303.2155367,-687.5619516708293,-10894.060840865,789712256.4425473
1850,2018-08-29 12:45:00,203967830.9601486,-114658491.33547181,-25165644.82754358,159.48968642843462,-12761.007389603938,781316964.5290947
1851,2018-08-29 13:00:00,-26703432.661339518,-113120563.42153236,-25931674.681900807,101539.37039119714,-20975.887040109592,695724097.7778612
1852,2018-08-29 13:15:00,-29035855.613711882,-108286952.4485265,-28417291.86681032,105169.70984321236,-18396.136639930908,700023734.5097518
1853,2018-08-29 13:30:00,200322863.06258205,-107695181.30631748,-28746402.1812281,-2984.5565067032508,-9545.077137800658,780815789.8849759
1854,2018-08-29 13:45:00,227715710.6534025,-109030442.78526643,-28062649.32202922,-10234.429521525088,-5966.614996552194,805875448.3953781
1855,2018-08-29 14:00:00,242742558.6493715,-121448724.58326183,-21677692.986612312,-12280.975641152028,-5728.343138029764,820721656.8315631
1856,2018-08-29 14:15:00,286701291.56069833,-112902872.20459136,-26077466.14428604,-14538.734428778169,-4249.36240147276,861255582.4526367
1857,2018-08-31 11:45:00,247701499.14102384,-135987482.9729415,-14547793.134666437,-8612.778357076957,-8973.09844095232,825697058.7179133
1858,2018-08-31 12:00:00,257844371.34920725,-133391586.88641134,-15883904.835126625,52989.0244430706,-12583.748348791096,905214659.5828066
1859,2018-08-31 13:15:00,205710102.92555556,-135161490.449668,-14968044.057986485,48082.77956935325,-11939.3092238582,852122424.7049428
1860,2018-08-31 14:00:00,290653086.2312639,-132079908.25185843,-16568390.57427399,37425.13234846242,-5385.092658603178,938243513.5470084
1861,2018-08-31 14:15:00,317561135.01437145,-127085458.27430654,-19146239.720510297,39922.99919304198,-5377.278404297188,966036764.9574485
1862,2018-08-31 14:30:00,372495273.81917894,-134328418.87276947,-15427191.902085628,43730.12985878479,-6028.07629496178,1022542499.6926321
1863,2018-08-31 14:45:00,405585576.56352115,-126649762.73979779,-19379802.456282526,46248.733504446376,-6290.860420327032,1055467941.611217
1864,2018-08-31 15:00:00,425323665.49465126,-132078878.96759439,-16589799.932788545,45606.175989342446,-6353.855227817977,1074498359.3413713
1865,2018-08-31 15:15:00,431058464.09491444,-134413870.11448872,-15389560.03423149,44513.518185443834,-5874.816591043834,1080736724.940346
1866,2018-08-31 15:30:00,431499120.9421256,-127772397.16150357,-18805239.43062063,44977.23829261342,-5861.094304635678,1080522071.0321763
1867,2018-08-31 15:45:00,409718548.7985737,-137515590.66965544,-13792080.579000168,43389.48612793087,-6360.729721101633,1058002055.9528543
1868,2018-08-31 16:00:00,369737476.9566358,-142268526.81227347,-11343391.211677885,39288.14651781858,-5714.231664589092,1017845460.0925492
1869,2018-08-31 16:15:00,335409523.6257793,-135688555.29463297,-14723689.918120872,45321.109674828156,-8120.663358179826,983171458.3537947
1870,2018-08-31 16:30:00,333378046.72321457,-127196957.73756398,-19090599.001937453,49231.362254760505,-8964.844084693585,981348549.9014457
1871,2018-08-31 17:15:00,342940129.6881864,-127359253.65098178,-19008170.614805315,29168.76269996271,-1140.8168444923451,990704220.9182793
1872,2018-08-31 17:30:00,341688609.9289273,-126803976.00223985,-19293611.21375318,21645.805570238645,1274.3735611547104,988681707.9148595
1873,2018-08-31 17:45:00,327815685.49782974,-126556838.59156264,-19419214.771485433,22717.651344800834,746.7491329148196,974745642.8406336
1874,2018-08-31 18:00:00,340176802.0760454,-123869881.67753361,-20802417.643242747,24558.118405820256,600.6865524125919,987892967.2142144
1875,2018-08-31 18:15:00,363567871.5685808,-126180991.71339282,-19616361.941875566,28516.641954312203,3886.085379352706,1012343176.1516435
1876,2018-08-31 18:30:00,336575354.36591536,-119119921.9383828,-23244878.65886277,23587.653208187457,2663.204304109494,984042944.7958289
1877,2018-08-31 18:45:00,286347986.3819061,-119355775.70122495,-23118165.517691743,24652.962896928017,4524.1000923020065,933284793.8408908
1878,2018-08-31 19:00:00,193535414.31493694,-124652891.84347978,-20383912.166278873,23763.49375622976,-2066.4055468163106,839529793.7369897
1879,2018-08-31 19:15:00,202713209.9726781,-119876114.12905154,-22841541.858203154,26818.0424648177,-2121.9345208850577,849567319.4987142
1880,2018-08-31 20:00:00,381592672.84636676,-124252759.30499162,-20667225.533392984,20787.615649144736,1961.5250744239008,1029007157.9713924
1881,2018-08-31 20:15:00,403513199.41464055,-8617728.260701697,134739.8362974957,36567.717872074965,-362.9646175879916,1051557978.7283164
1882,2018-08-31 20:30:00,460655373.9897702,-8475312.381351704,55332.703662185595,29777.886180523168,3585.126224722706,1109815103.2506492
1883,2018-08-31 21:15:00,529648289.72742635,-8303364.809611493,-40533.94538332369,39633.23710298829,215.93438162071044,1179494021.1891801
1884,2018-08-31 21:30:00,562330502.3077886,-8221911.699945913,-85948.26431250767,40235.16726652619,-237.07446896333107,1211100726.9857352
1885,2018-08-31 21:45:00,572150248.4057506,-8197438.13074146,-99593.62569927063,40214.24558492553,-252.22350021185179,1220708989.3774474
1886,2018-08-31 22:00:00,572827233.6699528,-8195751.4297591895,-100533.18113667039,42681.17544376601,-1094.0411898195157,1221568903.1803946
1887,2018-08-31 22:15:00,589173713.9740263,-8155010.671895739,-123249.60858052922,39535.83366998156,1354.9022202534227,1239013359.8687901
1888,2018-08-31 22:30:00,567260246.6318238,-8209625.47202931,-92798.42667706455,40895.45636848219,1040.719848966165,1217670245.9634273
1889,2018-08-31 22:45:00,518109057.3488963,-8332123.386872854,-24500.212302880976,37653.32811533038,548.6825985073699,1166588248.5486345
1890,2018-08-31 23:30:00,229710330.3377424,-9050891.855580032,376248.9205818899,27253.365035892977,270.6218869451014,875337287.5750113
1891,2018-08-31 23:45:00,133245257.6547471,-9291307.88372055,510290.6721534914,17884.755951362946,2807.369657058978,778378231.7385727
1892,2018-09-02 11:00:00,-80808420.4393074,-9824824.972427057,807812.62022409,185156.56872714343,-22650.549960464046,725884775.0443281
1893,2018-09-02 11:15:00,70047811.03857644,-9448824.9788834,598133.5894166903,69599.83446064983,-15782.378148593492,720159726.9088959
1894,2018-09-02 11:30:00,177209968.4920742,-9181749.375076802,449228.56584224064,81706.00588018222,-18473.09856063507,828461069.7505317
1895,2018-09-02 11:45:00,202202724.18411213,-9119461.94096358,414502.421571284,88725.37530663953,-20927.472194832313,853039089.8885739
1896,2018-09-02 12:00:00,106321508.3539804,-9358422.322010752,547731.7679150836,76804.39939588038,-18543.62237037157,755404101.2545612
1897,2018-09-02 12:15:00,178968379.26877674,-9177368.430560466,446788.43193791714,88433.16002446573,-21900.137560219922,828967623.6138557
1898,2018-09-02 13:00:00,130036822.54290676,-9299318.511912381,514780.4767995729,83303.6487066519,-20634.392599472725,779807385.7758987
1899,2018-09-02 13:15:00,91867251.79215737,-9394446.09376372,567816.5156553207,75403.22593560125,-18311.99310075658,740674215.6356933
1900,2018-09-02 13:30:00,114164639.1884143,-9338874.754191147,536832.4651989464,75632.81662073437,-17354.05314234123,764502967.4962621
1901,2018-09-02 13:45:00,127633921.04933143,-9305304.27989326,518113.07116307784,69909.43378583922,-15495.487220705434,776529586.3623245
1902,2018-09-02 14:00:00,169252907.93614566,-9201579.760952746,460283.7266480424,77774.02845424225,-17393.759002644376,820242113.9693965
1903,2018-09-02 14:15:00,228358041.96623752,-9054274.018710895,378154.1087684766,81855.64096365329,-17689.3992680645,880519845.7800338
1904,2018-09-02 14:30:00,182563839.64927968,-9168403.621052008,441783.6744433717,70634.46961080222,-14763.264387219588,833173704.5378982
1905,2018-09-02 14:45:00,428462518.73651415,-8555559.675182354,100097.20823296458,92441.08099254254,-18469.752414473212,1082552349.565337
1906,2018-09-02 15:00:00,311641695.2839833,-8846705.277749343,262419.10944033077,70915.53203134576,-11026.471232279586,966412686.2818141
1907,2018-09-02 15:15:00,406758976.9733966,-8609649.190436902,130252.10202453371,84341.21882225649,-14640.535232732584,1062887117.9312086
1908,2018-09-02 15:30:00,509936999.3420433,-8352502.638182988,-13117.80468003269,94042.57064442542,-16300.00912131376,1167346240.01787
1909,2018-09-02 15:45:00,214621937.96635744,-9088504.625762746,397233.61650713737,65449.535769977454,-10786.553570480875,867523059.7531872
1910,2018-09-02 16:00:00,226813652.8753547,-9058123.805036172,380301.7758330941,85173.64685260673,-19174.72451615644,878242706.4053156
1911,2018-09-02 16:15:00,249304678.39694017,-9002070.36652052,349049.7819643148,87285.60320831485,-21255.217474360776,897363995.8691391
1912,2018-09-02 16:30:00,407408188.23353857,-8608029.576299053,129346.49918109959,76658.40281264788,-13996.289950543329,1057568199.1224473
1913,2018-09-02 16:45:00,-171109716.1554009,-10049846.598164387,933218.5999063231,20217.177625347776,-1486.689007006034,473948620.9679637
1914,2018-09-02 17:00:00,-148273714.02093977,-9992933.251729509,901486.9281420391,21981.955254010936,-2053.6939435651034,496441069.71764815
1915,2018-09-02 17:15:00,166234535.417025,-9209096.030017,464464.0598780901,48726.49669845443,-6480.688703957951,817511787.4818742
1916,2018-09-02 18:00:00,186253680.74560407,-9159200.33204318,436640.61002070183,38036.642145936275,-1800.618615668083,837168004.7343241
1917,2018-09-02 18:15:00,220444852.08268687,-9073987.516286269,389131.745470014,43497.04425743103,-3522.5315347000574,871567739.5602106
